Id Externo;LOGIN;VENDEDOR;ZONA; CUSTOMER;METODO DE PAGO;ARTICULO;CANTIDAD;Clase;Ubicación;Subsidiaria;Precio Cliente;Direccion;a quien cae la venta;nota ;id direccion de envio 
MCO 9790;60441;60441;1348;26851;2;43735;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;106909;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7604;4;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;2323;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;106904;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;4988;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;4218;5;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7065;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7067;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;8943;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;8926;7;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;8928;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;19025;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;35480;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7029;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7028;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;5770;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;4974;15;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;4971;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;4405;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;6414;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;35990;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7071;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;2797;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;7052;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;2804;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;10856;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;11374;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;10018;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;10015;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;10025;2;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;10028;24;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;8931;3;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;10024;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9790;60441;60441;1348;26851;2;11674;1;775;11;6;143;50970;60441;MCO 9790;50970
MCO 9791;60441;60441;1348;26851;2;9703;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;10014;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;6390;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;8501;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;3172;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;893;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;2787;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;10326;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;129585;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;130224;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;12397;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;10053;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;9723;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;12216;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;169864;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4661;4;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4657;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4674;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4687;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;37271;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;7590;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;7096;12;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;7097;6;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4662;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;9033;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;1794;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;1793;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;1790;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;7620;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4308;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;6433;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;11321;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;11252;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4352;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;21496;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4324;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4388;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;5072;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;1705;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4195;4;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;22418;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;6853;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;25290;6;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;10390;4;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;21516;5;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4264;3;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;4918;1;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9791;60441;60441;1348;26851;2;1799;2;775;11;6;143;50970;60441;MCO 9791;50970
MCO 9792;60441;60441;1348;26851;2;1789;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;2359;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;1824;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4357;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;8924;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;6108;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;7148;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;5881;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;12405;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;8491;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;44140;5;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;79493;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4941;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4652;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;10965;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;45054;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4393;4;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4979;11;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;5022;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;15520;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;10314;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;11663;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;7073;12;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;6720;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;19528;12;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;6193;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;3577;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4226;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4283;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;5894;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;22040;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;115328;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4315;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;22097;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;7079;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;8297;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4280;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;22354;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;8250;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4348;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4783;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4183;3;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;44578;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;7158;4;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;4981;2;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9792;60441;60441;1348;26851;2;10475;1;775;11;6;143;50970;60441;MCO 9792;50970
MCO 9793;60441;60441;1348;26851;2;10501;2;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;13200;6;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;13208;5;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;11369;2;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;13204;12;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;8379;2;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;10473;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;10476;2;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;10480;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;13206;7;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;13210;5;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;5705;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;1419;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;1420;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;34500;6;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;10377;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;2802;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;22365;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;7751;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;10499;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;26661;2;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;10520;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;10525;8;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;9756;5;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;9695;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;27057;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;6999;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;9466;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;9260;2;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;5436;2;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;4277;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;25394;5;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;4862;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;4391;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;4573;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;4575;10;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;9269;10;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;5440;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;3990;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;9513;6;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;44106;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;4238;19;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;4307;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;8807;1;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;8790;3;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9793;60441;60441;1348;26851;2;26676;12;775;11;6;143;50970;60441;MCO 9793;50970
MCO 9794;60441;60441;1348;26851;2;10543;8;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;10544;5;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;34701;15;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;9566;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;5008;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;26322;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;10383;13;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;10512;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;10508;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;9990;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;10414;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;23031;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;10511;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;10537;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;10381;4;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;2088;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;4330;3;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;3222;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;3426;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;4951;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;22403;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;4624;3;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;6895;5;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;6896;8;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;6985;8;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;44565;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;6341;3;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;4651;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;4656;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;8289;3;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;7581;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;4491;1;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9794;60441;60441;1348;26851;2;4711;2;775;11;6;143;50970;60441;MCO 9794;50970
MCO 9795;60441;60441;1348;26851;2;2348;5;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;2326;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;7808;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;9268;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;1832;2;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;44315;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;5435;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;9504;2;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;6092;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;4304;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;25329;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;2969;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;8524;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;10380;5;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;9648;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;5450;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;8599;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;7720;4;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;10850;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;4950;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;6082;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;4959;5;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;7019;4;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;7009;6;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;135343;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;9456;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;2318;4;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;129158;2;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;7608;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;4297;15;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;2321;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;4377;15;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;25204;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;9755;4;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;9787;2;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;11828;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;9689;2;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;34474;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;34475;12;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;9790;6;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;174408;4;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;7612;7;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;7637;1;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;7629;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;43735;3;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9795;60441;60441;1348;26851;2;106909;4;775;11;6;143;50968;60441;MCO 9795;50968
MCO 9796;60441;60441;1348;26851;2;106908;1;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;4714;1;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;7604;8;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;106904;1;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;4218;4;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;8932;1;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;8943;7;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;8926;2;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;8928;4;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;19025;1;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;13298;1;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;14404;1;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;35480;5;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;7037;6;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;5767;3;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;4974;8;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;5921;1;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;2797;3;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;11374;5;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;26964;2;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;10028;18;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;8931;15;775;11;6;143;50968;60441;MCO 9796;50968
MCO 9796;60441;60441;1348;26851;2;11674;1;775;11;6;143;50968;60441;MCO 9796;50968
